2025-02-26 12:17:45,139 [Worker-12: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:demo:0.0.1-SNAPSHOT @ C:\Users\vikas.bhadu\Desktop\Java Full Stack\Day 16\demo\pom.xml.
2025-02-26 12:17:52,560 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10016_Spring_Boot_Hibernate_Validation/src/main/java
2025-02-26 12:17:52,563 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10016_Spring_Boot_Hibernate_Validation/src/main/resources
2025-02-26 12:17:52,565 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10016_Spring_Boot_Hibernate_Validation/src/main/resources
2025-02-26 12:17:52,565 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10016_Spring_Boot_Hibernate_Validation/src/test/java
2025-02-26 12:17:52,566 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10016_Spring_Boot_Hibernate_Validation/src/test/resources
2025-02-26 12:17:52,861 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10032_Spring_Boot_Spring_JPA_Repository_Service_Test/src/main/java
2025-02-26 12:17:52,862 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10032_Spring_Boot_Spring_JPA_Repository_Service_Test/src/main/resources
2025-02-26 12:17:52,863 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10032_Spring_Boot_Spring_JPA_Repository_Service_Test/src/main/resources
2025-02-26 12:17:52,864 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10032_Spring_Boot_Spring_JPA_Repository_Service_Test/src/test/java
2025-02-26 12:17:52,864 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10032_Spring_Boot_Spring_JPA_Repository_Service_Test/src/test/resources
2025-02-26 12:17:52,994 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10028_Spring_Boot_CRUD_MAP_Profiles_Class_Loading_Customizers/src/main/java
2025-02-26 12:17:52,994 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10028_Spring_Boot_CRUD_MAP_Profiles_Class_Loading_Customizers/src/main/resources
2025-02-26 12:17:52,994 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10028_Spring_Boot_CRUD_MAP_Profiles_Class_Loading_Customizers/src/main/resources
2025-02-26 12:17:52,995 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10028_Spring_Boot_CRUD_MAP_Profiles_Class_Loading_Customizers/src/test/java
2025-02-26 12:17:52,996 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10028_Spring_Boot_CRUD_MAP_Profiles_Class_Loading_Customizers/src/test/resources
2025-02-26 12:17:53,088 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10029_Spring_Boot_Profiles_Specific_Properties_file_With_Customizers/src/main/java
2025-02-26 12:17:53,089 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10029_Spring_Boot_Profiles_Specific_Properties_file_With_Customizers/src/main/resources
2025-02-26 12:17:53,089 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10029_Spring_Boot_Profiles_Specific_Properties_file_With_Customizers/src/main/resources
2025-02-26 12:17:53,090 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10029_Spring_Boot_Profiles_Specific_Properties_file_With_Customizers/src/test/java
2025-02-26 12:17:53,090 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10029_Spring_Boot_Profiles_Specific_Properties_file_With_Customizers/src/test/resources
2025-02-26 12:17:53,190 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based/src/main/java
2025-02-26 12:17:53,191 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based/src/main/resources
2025-02-26 12:17:53,192 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based/src/main/resources
2025-02-26 12:17:53,192 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based/src/test/java
2025-02-26 12:17:53,192 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo_10005_Spring_Boot_Content_Negotiation_Extension_Based/src/test/resources
2025-02-26 12:17:53,313 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10022_Spring_Boot_Spring_JPA_Queries/src/main/java
2025-02-26 12:17:53,314 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10022_Spring_Boot_Spring_JPA_Queries/src/main/resources
2025-02-26 12:17:53,314 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10022_Spring_Boot_Spring_JPA_Queries/src/main/resources
2025-02-26 12:17:53,315 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Demo10022_Spring_Boot_Spring_JPA_Queries/src/test/java
2025-02-26 12:17:53,315 [Worker-12: Importing Maven projects] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Demo10022_Spring_Boot_Spring_JPA_Queries/src/test/resources
